element_sig_pattern,tag_name,vr,private_disposition
"(0033,Unnamed Private Block - 10"",04)",Unknown,UN,d
"(0035,AGFA KOSD 1.0"",00)",Unknown,SH,d
"(0035,AGFA KOSD 1.0"",01)",Unknown,UN,d
"(0035,AGFA KOSD 1.0"",03)",Unknown,LT,d
"(0035,AGFA STUDY COMMENTS 1.0"",00)",Unknown,LT,d
"(0035,AGFA STUDY COMMENTS 1.0"",00)",Unknown,UN,d
"(0035,KAROS PRESERVED INFO 1.0"",30)",Unknown,LO,d
"(0035,KAROS PRESERVED INFO 1.0"",50)",Unknown,LO,d
"(0035,KAROS PRESERVED INFO 1.0"",51)",Unknown,LO,d
"(0035,KAROS PRESERVED INFO 1.0"",52)",Unknown,LO,d
"(0035,Processed by NSI"",02)",Unknown,LO,d
"(0035,Processed by NSI"",02)",Unknown,UN,d
"(0035,Processed by NSI"",05)",Unknown,LO,d
"(0035,Processed by NSI"",05)",Unknown,UN,d
"(0035,Processed by NSI"",0c)",Unknown,LO,d
"(0035,Processed by NSI"",0c)",Unknown,UN,d
"(0035,Processed by NSI"",12)",Unknown,UL,d
"(0035,Processed by NSI"",12)",Unknown,UN,d
"(0035,SIEMENS MED NM"",00)",Coincidence or Profile or SPECT,LO,k
"(0035,SIEMENS MED NM"",01)",Transmission or Emission,LO,k
"(0037,MAROTECH Inc."",01)",Unknown,LO,d
"(0037,MAROTECH Inc."",21)",Unknown,US,d
"(0037,MAROTECH Inc."",22)",Unknown,US,d
"(0037,MAROTECH Inc."",23)",Unknown,OB,d
"(0039,DATCARD_SR_MARKUP"",09)",Unknown,UN,d
"(0039,GEMS_0039"",95)",Unknown,LO,d
"(0040,0275)[<0>](2005,Philips MR Imaging DD 003"",13)",Request Attributes Sequence:Number of Codes,UL,
"(0040,030e)[<0>](00e1,ELSCINT1"",21)",Exposure Dose Sequence:DLP Total,DS,k
"(0040,030e)[<0>](00e1,ELSCINT1"",21)",Exposure Dose Sequence:DLP Total,UN,k
"(0040,030e)[<0>](00e1,ELSCINT1"",37)",Exposure Dose Sequence:Total Dose Savings,DS,k
"(0040,030e)[<0>](00e1,ELSCINT1"",37)",Exposure Dose Sequence:Total Dose Savings,UN,k
"(0040,030e)[<0>](01e1,ELSCINT1"",26)",Exposure Dose Sequence:Phantom Type,CS,k
"(0040,030e)[<0>](01e1,ELSCINT1"",26)",Exposure Dose Sequence:Phantom Type,UN,k
"(0040,030e)[<0>](01e1,ELSCINT1"",52)",Exposure Dose Sequence:Unknown,IS,d
"(0040,030e)[<0>](01e1,ELSCINT1"",52)",Exposure Dose Sequence:Unknown,UN,d
"(0040,030e)[<0>](01e3,ELSCINT1"",01)",Exposure Dose Sequence:Unknown,CS,d
"(0040,030e)[<0>](01e3,ELSCINT1"",01)",Exposure Dose Sequence:Unknown,UN,d
"(0040,030e)[<0>](01e3,ELSCINT1"",02)",Exposure Dose Sequence:Unknown,CS,d
"(0040,030e)[<0>](01e3,ELSCINT1"",02)",Exposure Dose Sequence:Unknown,UN,d
"(0040,030e)[<0>](01e3,ELSCINT1"",04)",Exposure Dose Sequence:Unknown,DS,d
"(0040,030e)[<0>](01e3,ELSCINT1"",04)",Exposure Dose Sequence:Unknown,UN,d
"(0040,030e)[<0>](01e3,ELSCINT1"",09)",Exposure Dose Sequence:Unknown,CS,d
"(0040,030e)[<0>](01e3,ELSCINT1"",09)",Exposure Dose Sequence:Unknown,UN,d
"(0040,030e)[<0>](01e3,ELSCINT1"",0a)",Exposure Dose Sequence:Unknown,CS,d
"(0040,030e)[<0>](01e3,ELSCINT1"",0a)",Exposure Dose Sequence:Unknown,UN,d
"(0040,030e)[<0>](01e3,ELSCINT1"",0c)",Exposure Dose Sequence:Unknown,DS,d
"(0040,030e)[<0>](01e3,ELSCINT1"",0c)",Exposure Dose Sequence:Unknown,UN,d
"(0040,030e)[<0>](01f1,ELSCINT1"",27)",Exposure Dose Sequence:Rotation Time,DS,k
"(0040,030e)[<0>](01f1,ELSCINT1"",27)",Exposure Dose Sequence:Rotation Time,UN,k
"(0040,030e)[<0>](01f1,ELSCINT1"",4e)",Exposure Dose Sequence:Unknown,LO,d
"(0040,030e)[<0>](01f1,ELSCINT1"",4e)",Exposure Dose Sequence:Unknown,UN,d
"(0040,9096)[<0>](2001,Philips Imaging DD 001"",c1)",Real World Value Mapping Sequence:Linear Modality GL Transform,LO,k
"(0041,SIEMENS MED NM"",01)",Whole Body Tomo Position Index,SL,k
"(0041,SIEMENS MED NM"",02)",Whole Body Tomo Number of Positions,SL,k
"(0041,SIEMENS MED NM"",03)",Horizontal Table Position of CT scan,FL,k
"(0041,SIEMENS MED NM"",05)",Long Linear Drive Information for Detector 1,FD,k
"(0041,SIEMENS MED NM"",06)",Long Linear Drive Information for Detector 2,FD,k
"(0041,SIEMENS MED NM"",07)",Trunnion Information for Detector 1,FD,k
"(0041,SIEMENS MED NM"",08)",Trunnion Information for Detector 2,FD,k
"(0041,SIEMENS MED NM"",09)",Broad Beam Factor,FL,k
"(0041,SIEMENS MED NM"",0a)",Original Wholebody Position,FD,k
"(0041,SIEMENS MED NM"",10)",Effective Emission Energy,FL,k
"(0043,,01)",Unknown,UN,d
"(0043,,02)",Unknown,UN,d
"(0043,,03)",Unknown,UN,d
"(0043,,04)",Unknown,UN,d
"(0043,,06)",Unknown,UN,d
"(0043,,07)",Unknown,UN,d
"(0043,,08)",Unknown,UN,d
"(0043,,09)",Unknown,UN,d
"(0043,,0a)",Unknown,UN,d
"(0043,,0b)",Unknown,UN,d
"(0043,,0c)",Unknown,UN,d
"(0043,,0d)",Unknown,UN,d
"(0043,,0e)",Unknown,UN,d
"(0043,,10)",Unknown,UN,d
"(0043,,1c)",Unknown,UN,d
"(0043,,1d)",Unknown,UN,d
"(0043,,28)",Unknown,UN,d
"(0043,,29)",Unknown,UN,d
"(0043,,2a)",Unknown,UN,d
"(0043,,2c)",Unknown,UN,d
"(0043,,2d)",Unknown,UN,d
"(0043,,2e)",Unknown,UN,d
"(0043,,2f)",Unknown,UN,d
"(0043,,30)",Unknown,UN,d
"(0043,,32)",Unknown,UN,d
"(0043,,33)",Unknown,UN,d
"(0043,,34)",Unknown,UN,d
"(0043,,35)",Unknown,UN,d
"(0043,,36)",Unknown,UN,d
"(0043,,37)",Unknown,UN,d
"(0043,,38)",Unknown,UN,d
"(0043,,39)",Unknown,UN,d
"(0043,,60)",Unknown,UN,d
"(0043,,61)",Unknown,UN,d
"(0043,,62)",Unknown,UN,d
"(0043,,6f)",Unknown,UN,d
"(0043,,7d)",Unknown,UN,d
"(0043,,80)",Unknown,UN,d
"(0043,,81)",Unknown,UN,d
"(0043,,82)",Unknown,UN,d
"(0043,,83)",Unknown,UN,d
"(0043,,84)",Unknown,UN,d
"(0043,,88)",Unknown,UN,d
"(0043,,89)",Unknown,UN,d
"(0043,,8a)",Unknown,UN,d
"(0043,,90)",Unknown,UN,d
"(0043,,91)",Unknown,UN,d
"(0043,,95)",Unknown,UN,d
"(0043,,96)",Unknown,UN,d
"(0043,,97)",Unknown,UN,d
"(0043,,98)",Unknown,UN,d
"(0043,,99)",Unknown,UN,d
"(0043,,9a)",Unknown,UN,d
"(0043,dcm4che/archive"",10)",Patient Pk,US,d
"(0043,dcm4che/archive"",12)",Series Pk,SS,d
"(0043,dcm4che/archive"",14)",Calling AE Title,AE,d
"(0043,dcm4che/archive"",15)",Called AE Title,AE,d
"(0043,dcm4che/archive"",16)",Instance Updated,SS,d
"(0043,dcm4che/archive"",1e)",Unknown,DS,d
"(0043,dcm4che/archive"",1f)",Unknown,SL,d
"(0043,dcm4che/archive"",21)",Unknown,SS,d
"(0043,dcm4che/archive"",25)",Unknown,SS,d
"(0043,dcm4che/archive"",26)",Unknown,US,d
"(0043,dcm4che/archive"",27)",Unknown,SH,d
"(0043,dcm4che/archive"",28)",Unknown,OB,d
"(0043,dcm4che/archive"",2b)",Unknown,SS,d
"(0043,dcm4che/archive"",31)",Unknown,DS,d
"(0043,dcm4che/archive"",40)",Unknown,FL,d
"(0043,dcm4che/archive"",40)",Unknown,IS,d
"(0043,dcm4che/archive"",41)",Unknown,FL,d
"(0043,dcm4che/archive"",42)",Unknown,SL,d
"(0043,dcm4che/archive"",43)",Unknown,SL,d
"(0043,dcm4che/archive"",44)",Unknown,SL,d
"(0043,dcm4che/archive"",45)",Unknown,SL,d
"(0043,dcm4che/archive"",46)",Unknown,SL,d
"(0043,dcm4che/archive"",4d)",Unknown,FL,d
"(0043,dcm4che/archive"",4e)",Unknown,FL,d
"(0043,dcm4che/archive"",64)",Unknown,CS,d
"(0043,GEMS_PARM_01"",01)",Bitmap Of Prescan Options,OB,k
"(0043,GEMS_PARM_01"",01)",Bitmap Of Prescan Options,SS,k
"(0043,GEMS_PARM_01"",01)",Bitmap Of Prescan Options,UN,k
"(0043,GEMS_PARM_01"",01)",Bitmap Of Prescan Options,US,k
"(0043,GEMS_PARM_01"",02)",Gradient Offset In X,OB,k
"(0043,GEMS_PARM_01"",02)",Gradient Offset In X,SS,k
"(0043,GEMS_PARM_01"",02)",Gradient Offset In X,UN,k
"(0043,GEMS_PARM_01"",02)",Gradient Offset In X,US,k
"(0043,GEMS_PARM_01"",03)",Gradient Offset In Y,OB,k
"(0043,GEMS_PARM_01"",03)",Gradient Offset In Y,SS,k
"(0043,GEMS_PARM_01"",03)",Gradient Offset In Y,UN,k
"(0043,GEMS_PARM_01"",03)",Gradient Offset In Y,US,k
"(0043,GEMS_PARM_01"",04)",Gradient Offset In Z,OB,k
"(0043,GEMS_PARM_01"",04)",Gradient Offset In Z,SS,k
"(0043,GEMS_PARM_01"",04)",Gradient Offset In Z,UN,k
"(0043,GEMS_PARM_01"",04)",Gradient Offset In Z,US,k
"(0043,GEMS_PARM_01"",05)",Image Is Original Or Unoriginal,SS,d
"(0043,GEMS_PARM_01"",06)",Number Of EPI Shots,OB,k
"(0043,GEMS_PARM_01"",06)",Number Of EPI Shots,SS,k
"(0043,GEMS_PARM_01"",06)",Number Of EPI Shots,UN,k
"(0043,GEMS_PARM_01"",06)",Number Of EPI Shots,US,k
"(0043,GEMS_PARM_01"",07)",Views Per Segment,OB,k
"(0043,GEMS_PARM_01"",07)",Views Per Segment,SS,k
"(0043,GEMS_PARM_01"",07)",Views Per Segment,UN,k
"(0043,GEMS_PARM_01"",07)",Views Per Segment,US,k
"(0043,GEMS_PARM_01"",08)",Respiratory Rate In BPM,OB,k
"(0043,GEMS_PARM_01"",08)",Respiratory Rate In BPM,SS,k
"(0043,GEMS_PARM_01"",08)",Respiratory Rate In BPM,UN,k
"(0043,GEMS_PARM_01"",08)",Respiratory Rate In BPM,US,k
"(0043,GEMS_PARM_01"",09)",Respiratory Trigger Point,OB,k
"(0043,GEMS_PARM_01"",09)",Respiratory Trigger Point,SS,k
"(0043,GEMS_PARM_01"",09)",Respiratory Trigger Point,UN,k
"(0043,GEMS_PARM_01"",09)",Respiratory Trigger Point,US,k
"(0043,GEMS_PARM_01"",0a)",Type Of Receiver Used,OB,k
"(0043,GEMS_PARM_01"",0a)",Type Of Receiver Used,SS,k
"(0043,GEMS_PARM_01"",0a)",Type Of Receiver Used,UN,k
"(0043,GEMS_PARM_01"",0a)",Type Of Receiver Used,US,k
"(0043,GEMS_PARM_01"",0b)",dB/dt Peak Rate Of Change Of Gradient Field,DS,k
"(0043,GEMS_PARM_01"",0b)",dB/dt Peak Rate Of Change Of Gradient Field,OB,k
"(0043,GEMS_PARM_01"",0b)",dB/dt Peak Rate Of Change Of Gradient Field,UN,k
"(0043,GEMS_PARM_01"",0c)",dB/dt Limits In Units Of Percent,DS,k
"(0043,GEMS_PARM_01"",0c)",dB/dt Limits In Units Of Percent,OB,k
"(0043,GEMS_PARM_01"",0c)",dB/dt Limits In Units Of Percent,UN,k
"(0043,GEMS_PARM_01"",0d)",PSD Estimated Limit,DS,k
"(0043,GEMS_PARM_01"",0d)",PSD Estimated Limit,OB,k
"(0043,GEMS_PARM_01"",0d)",PSD Estimated Limit,UN,k
"(0043,GEMS_PARM_01"",0e)",PSD Estimated Limit In Tesla Per Second,DS,k
"(0043,GEMS_PARM_01"",0e)",PSD Estimated Limit In Tesla Per Second,OB,k
"(0043,GEMS_PARM_01"",0e)",PSD Estimated Limit In Tesla Per Second,UN,k
"(0043,GEMS_PARM_01"",0f)",SAR Avg Head,DS,k
"(0043,GEMS_PARM_01"",0f)",SAR Avg Head,OB,k
"(0043,GEMS_PARM_01"",0f)",SAR Avg Head,UN,k
"(0043,GEMS_PARM_01"",10)",Window Value,OB,k
"(0043,GEMS_PARM_01"",10)",Window Value,SS,k
"(0043,GEMS_PARM_01"",10)",Window Value,UN,k
"(0043,GEMS_PARM_01"",10)",Window Value,US,k
"(0043,GEMS_PARM_01"",11)",Total Input Views,US,k
"(0043,GEMS_PARM_01"",12)",Xray Chain,OB,k
"(0043,GEMS_PARM_01"",12)",Xray Chain,SS,k
"(0043,GEMS_PARM_01"",13)",Recon Kernel Parameters,SS,k
"(0043,GEMS_PARM_01"",14)",Calibration Parameters,SS,k
"(0043,GEMS_PARM_01"",15)",Total Output Views,SS,k
"(0043,GEMS_PARM_01"",16)",Number Of Overranges,OB,k
"(0043,GEMS_PARM_01"",16)",Number Of Overranges,SS,k
"(0043,GEMS_PARM_01"",17)",IBH Image Scale Factors,DS,k
"(0043,GEMS_PARM_01"",18)",BBH Coefficients,DS,k
"(0043,GEMS_PARM_01"",19)",Number Of BBH Chains To Blend,SS,k
"(0043,GEMS_PARM_01"",1a)",Starting Channel Number,SL,k
"(0043,GEMS_PARM_01"",1b)",PPScan Parameters,SS,k
"(0043,GEMS_PARM_01"",1c)",GE Image Integrity,OB,k
"(0043,GEMS_PARM_01"",1c)",GE Image Integrity,SS,k
"(0043,GEMS_PARM_01"",1c)",GE Image Integrity,UN,k
"(0043,GEMS_PARM_01"",1c)",GE Image Integrity,US,k
"(0043,GEMS_PARM_01"",1d)",Level Value,OB,k
"(0043,GEMS_PARM_01"",1d)",Level Value,SS,k
"(0043,GEMS_PARM_01"",1d)",Level Value,UN,k
"(0043,GEMS_PARM_01"",1d)",Level Value,US,k
"(0043,GEMS_PARM_01"",1e)",Delta Start Time,DS,k
"(0043,GEMS_PARM_01"",1e)",Delta Start Time,OB,k
"(0043,GEMS_PARM_01"",1f)",Max Overranges In A View,OB,k
"(0043,GEMS_PARM_01"",1f)",Max Overranges In A View,SL,k
"(0043,GEMS_PARM_01"",20)",Avg Overranges All Views,DS,k
"(0043,GEMS_PARM_01"",21)",Corrected Afterglow Terms,OB,k
"(0043,GEMS_PARM_01"",21)",Corrected Afterglow Terms,SS,k
"(0043,GEMS_PARM_01"",25)",Reference Channels,OB,k
"(0043,GEMS_PARM_01"",25)",Reference Channels,SS,k
"(0043,GEMS_PARM_01"",26)",No Views Ref Channels Blocked,OB,k
"(0043,GEMS_PARM_01"",26)",No Views Ref Channels Blocked,SS,k
"(0043,GEMS_PARM_01"",26)",No Views Ref Channels Blocked,US,k
"(0043,GEMS_PARM_01"",27)",Scan Pitch Ratio,LO,k
"(0043,GEMS_PARM_01"",27)",Scan Pitch Ratio,OB,k
"(0043,GEMS_PARM_01"",27)",Scan Pitch Ratio,SH,k
"(0043,GEMS_PARM_01"",27)",Scan Pitch Ratio,UN,k
"(0043,GEMS_PARM_01"",28)",Unique Image Identifier,OB,d
"(0043,GEMS_PARM_01"",28)",Unique Image Identifier,OW,d
"(0043,GEMS_PARM_01"",28)",Unique Image Identifier,UN,d
"(0043,GEMS_PARM_01"",29)",Histogram Tables,OB,d
"(0043,GEMS_PARM_01"",29)",Histogram Tables,UN,d
"(0043,GEMS_PARM_01"",2a)",User Defined Data,OB,d
"(0043,GEMS_PARM_01"",2a)",User Defined Data,UN,d
"(0043,GEMS_PARM_01"",2b)",Private Scan Options,OB,k
"(0043,GEMS_PARM_01"",2b)",Private Scan Options,SS,k
"(0043,GEMS_PARM_01"",2c)",Effective Echo Spacing,OB,k
"(0043,GEMS_PARM_01"",2c)",Effective Echo Spacing,SS,k
"(0043,GEMS_PARM_01"",2c)",Effective Echo Spacing,UN,k
"(0043,GEMS_PARM_01"",2d)",Filter Mode,OB,k
"(0043,GEMS_PARM_01"",2d)",Filter Mode,SH,k
"(0043,GEMS_PARM_01"",2d)",Filter Mode,UN,k
"(0043,GEMS_PARM_01"",2e)",String Slop Field 2,OB,k
"(0043,GEMS_PARM_01"",2e)",String Slop Field 2,SH,k
"(0043,GEMS_PARM_01"",2e)",String Slop Field 2,UN,k
"(0043,GEMS_PARM_01"",2f)","Image Type (Real,Imaginary,Phase,Magnitude)",OB,k
"(0043,GEMS_PARM_01"",2f)","Image Type (Real,Imaginary,Phase,Magnitude)",SS,k
"(0043,GEMS_PARM_01"",2f)","Image Type (Real,Imaginary,Phase,Magnitude)",UN,k
"(0043,GEMS_PARM_01"",30)",Vas Collapse Flag,OB,k
"(0043,GEMS_PARM_01"",30)",Vas Collapse Flag,SS,k
"(0043,GEMS_PARM_01"",30)",Vas Collapse Flag,UN,k
"(0043,GEMS_PARM_01"",31)",RA Cord of Target Recon Center,DS,k
"(0043,GEMS_PARM_01"",31)",RA Cord of Target Recon Center,OB,k
"(0043,GEMS_PARM_01"",32)",Vas Flags,OB,k
"(0043,GEMS_PARM_01"",32)",Vas Flags,SS,k
"(0043,GEMS_PARM_01"",32)",Vas Flags,UN,k
"(0043,GEMS_PARM_01"",33)",Neg Scan Spacing,FL,k
"(0043,GEMS_PARM_01"",33)",Neg Scan Spacing,OB,k
"(0043,GEMS_PARM_01"",33)",Neg Scan Spacing,UN,k
"(0043,GEMS_PARM_01"",34)",Offset Frequency,IS,k
"(0043,GEMS_PARM_01"",34)",Offset Frequency,OB,k
"(0043,GEMS_PARM_01"",34)",Offset Frequency,UN,k
"(0043,GEMS_PARM_01"",35)",User Usage Tag,OB,k
"(0043,GEMS_PARM_01"",35)",User Usage Tag,UL,k
"(0043,GEMS_PARM_01"",35)",User Usage Tag,UN,k
"(0043,GEMS_PARM_01"",36)",User Fill Map MSW,OB,k
"(0043,GEMS_PARM_01"",36)",User Fill Map MSW,UL,k
"(0043,GEMS_PARM_01"",36)",User Fill Map MSW,UN,k
"(0043,GEMS_PARM_01"",37)",User Fill Map LSW,OB,k
"(0043,GEMS_PARM_01"",37)",User Fill Map LSW,UL,k
"(0043,GEMS_PARM_01"",37)",User Fill Map LSW,UN,k
"(0043,GEMS_PARM_01"",38)",User 25 To User 48,FL,k
"(0043,GEMS_PARM_01"",38)",User 25 To User 48,OB,k
"(0043,GEMS_PARM_01"",38)",User 25 To User 48,UN,k
"(0043,GEMS_PARM_01"",39)",Slop Integer 6 To Slop Integer 9,IS,k
"(0043,GEMS_PARM_01"",39)",Slop Integer 6 To Slop Integer 9,OB,k
"(0043,GEMS_PARM_01"",39)",Slop Integer 6 To Slop Integer 9,UN,k
"(0043,GEMS_PARM_01"",40)",Trigger On Position,FL,k
"(0043,GEMS_PARM_01"",40)",Trigger On Position,OB,k
"(0043,GEMS_PARM_01"",41)",Degree Of Rotation,FL,k
"(0043,GEMS_PARM_01"",41)",Degree Of Rotation,OB,k
"(0043,GEMS_PARM_01"",42)",DAS Trigger Source,OB,k
"(0043,GEMS_PARM_01"",42)",DAS Trigger Source,SL,k
"(0043,GEMS_PARM_01"",43)",DAS Fpa Gain,OB,k
"(0043,GEMS_PARM_01"",43)",DAS Fpa Gain,SL,k
"(0043,GEMS_PARM_01"",44)",DAS Output Source,OB,k
"(0043,GEMS_PARM_01"",44)",DAS Output Source,SL,k
"(0043,GEMS_PARM_01"",45)",DAS Ad Input,OB,k
"(0043,GEMS_PARM_01"",45)",DAS Ad Input,SL,k
"(0043,GEMS_PARM_01"",46)",DAS Cal Mode,OB,k
"(0043,GEMS_PARM_01"",46)",DAS Cal Mode,SL,k
"(0043,GEMS_PARM_01"",47)",DAS Cal Frequency,SL,k
"(0043,GEMS_PARM_01"",48)",DAS Reg Xm,SL,k
"(0043,GEMS_PARM_01"",49)",DAS Auto Zero,SL,k
"(0043,GEMS_PARM_01"",4a)",Starting Channel Of View,SS,k
"(0043,GEMS_PARM_01"",4b)",DAS Xm Pattern,SL,k
"(0043,GEMS_PARM_01"",4c)",TGGC Trigger Mode,SS,k
"(0043,GEMS_PARM_01"",4d)",Start Scan To Xray On Delay,FL,k
"(0043,GEMS_PARM_01"",4d)",Start Scan To Xray On Delay,OB,k
"(0043,GEMS_PARM_01"",4e)",Duration Of Xray On,FL,k
"(0043,GEMS_PARM_01"",4e)",Duration Of Xray On,OB,k
"(0043,GEMS_PARM_01"",60)",Slop Integer 10 To Slop Integer 17,IS,d
"(0043,GEMS_PARM_01"",60)",Slop Integer 10 To Slop Integer 17,OB,d
"(0043,GEMS_PARM_01"",60)",Slop Integer 10 To Slop Integer 17,UN,d
"(0043,GEMS_PARM_01"",61)",Scanner Study Entity UID,LO,d
"(0043,GEMS_PARM_01"",61)",Scanner Study Entity UID,UI,d
"(0043,GEMS_PARM_01"",61)",Scanner Study Entity UID,UN,d
"(0043,GEMS_PARM_01"",62)",Scanner Study ID,SH,d
"(0043,GEMS_PARM_01"",62)",Scanner Study ID,UN,d
"(0043,GEMS_PARM_01"",63)",Raw Data ID,SH,d
"(0043,GEMS_PARM_01"",64)",Image Filter,CS,k
"(0043,GEMS_PARM_01"",64)",Image Filter,OB,k
"(0043,GEMS_PARM_01"",64)",Image Filter,UN,k
"(0043,GEMS_PARM_01"",65)",Motion Correction Indicator,OB,k
"(0043,GEMS_PARM_01"",65)",Motion Correction Indicator,US,k
"(0043,GEMS_PARM_01"",66)",Helical Correction Indicator,OB,k
"(0043,GEMS_PARM_01"",66)",Helical Correction Indicator,US,k
"(0043,GEMS_PARM_01"",67)",IBO Correction Indicator,OB,k
"(0043,GEMS_PARM_01"",67)",IBO Correction Indicator,US,k
"(0043,GEMS_PARM_01"",68)",XT Correction Indicator,OB,k
"(0043,GEMS_PARM_01"",68)",XT Correction Indicator,US,k
"(0043,GEMS_PARM_01"",69)",Q-cal Correction Indicator,OB,k
"(0043,GEMS_PARM_01"",69)",Q-cal Correction Indicator,US,k
"(0043,GEMS_PARM_01"",6a)",AV Correction Indicator,OB,k
"(0043,GEMS_PARM_01"",6a)",AV Correction Indicator,US,k
"(0043,GEMS_PARM_01"",6b)",L-MDK Correction Indicator,OB,k
"(0043,GEMS_PARM_01"",6b)",L-MDK Correction Indicator,US,k
"(0043,GEMS_PARM_01"",6c)",Detector Row,IS,k
"(0043,GEMS_PARM_01"",6c)",Detector Row,OB,k
"(0043,GEMS_PARM_01"",6d)",Area Size,OB,k
"(0043,GEMS_PARM_01"",6d)",Area Size,US,k
"(0043,GEMS_PARM_01"",6e)",Auto mA Mode,OB,k
"(0043,GEMS_PARM_01"",6e)",Auto mA Mode,SH,k
"(0043,GEMS_PARM_01"",6f)",Scanner Table Entry + Gradient Coil Selected,DS,k
"(0043,GEMS_PARM_01"",6f)",Scanner Table Entry + Gradient Coil Selected,OB,k
"(0043,GEMS_PARM_01"",6f)",Scanner Table Entry + Gradient Coil Selected,UN,k
"(0043,GEMS_PARM_01"",73)",Experiment Type,US,k
"(0043,GEMS_PARM_01"",74)",Number of Rest Volumes,US,k
"(0043,GEMS_PARM_01"",75)",Number of Active Volumes,US,d
"(0043,GEMS_PARM_01"",76)",Number of Dummy Scans,US,d
"(0043,GEMS_PARM_01"",79)",Slices Per Volume,US,k
"(0043,GEMS_PARM_01"",7a)",Expected Time Points,US,k
"(0043,GEMS_PARM_01"",7b)",Regressor Values,FL,k
"(0043,GEMS_PARM_01"",7c)",Delay After Slice Group,FL,d
"(0043,GEMS_PARM_01"",7d)",Recon Mode Flag Word,OB,k
"(0043,GEMS_PARM_01"",7d)",Recon Mode Flag Word,UN,k
"(0043,GEMS_PARM_01"",7d)",Recon Mode Flag Word,US,k
"(0043,GEMS_PARM_01"",7e)",PACC Specific Information,LO,d
"(0043,GEMS_PARM_01"",7f)",Reserved,DS,d
"(0043,GEMS_PARM_01"",80)",Coil ID Data,LO,d
"(0043,GEMS_PARM_01"",81)",GE Coil Name,LO,k
"(0043,GEMS_PARM_01"",82)",System Configuration Information,IS,k
"(0043,GEMS_PARM_01"",82)",System Configuration Information,LO,k
"(0043,GEMS_PARM_01"",83)",Asset R Factors,DS,k
"(0043,GEMS_PARM_01"",84)",Additional Asset Data,LO,k
"(0043,GEMS_PARM_01"",88)",PURE Acquisition Calibration Series UID,LO,h
"(0043,GEMS_PARM_01"",88)",PURE Acquisition Calibration Series UID,UI,h
"(0043,GEMS_PARM_01"",89)","Governing Body, dB/dt, and SAR definition",LO,k
"(0043,GEMS_PARM_01"",8a)",Private In-Plane Phase Encoding Direction,CS,k
"(0043,GEMS_PARM_01"",8c)",Voxel Location,DS,d
"(0043,GEMS_PARM_01"",8d)",SAT Band Locations,DS,d
"(0043,GEMS_PARM_01"",8e)",Spectro Prescan Values,DS,d
"(0043,GEMS_PARM_01"",8f)",Spectro Parameters,DS,d
"(0043,GEMS_PARM_01"",90)",SAR Definition,LO,k
"(0043,GEMS_PARM_01"",91)",SAR Value,DS,k
"(0043,GEMS_PARM_01"",92)",Image Error Text,LO,d
"(0043,GEMS_PARM_01"",93)",Spectro Quantitation Values,DS,d
"(0043,GEMS_PARM_01"",94)",Spectro Ratio Values,DS,k
"(0043,GEMS_PARM_01"",95)",Prescan Reuse String,DS,k
"(0043,GEMS_PARM_01"",95)",Prescan Reuse String,LO,k
"(0043,GEMS_PARM_01"",95)",Prescan Reuse String,OB,k
"(0043,GEMS_PARM_01"",95)",Prescan Reuse String,UN,k
"(0043,GEMS_PARM_01"",96)",Content Qualification,CS,k
"(0043,GEMS_PARM_01"",97)",Image Filtering Parameters,DS,k
"(0043,GEMS_PARM_01"",97)",Image Filtering Parameters,LO,k
"(0043,GEMS_PARM_01"",98)",ASSET Acquisition Calibration Series UID,LO,h
"(0043,GEMS_PARM_01"",98)",ASSET Acquisition Calibration Series UID,UI,h
"(0043,GEMS_PARM_01"",99)",Extended Options,LO,k
"(0043,GEMS_PARM_01"",9a)",Rx Stack Identification,IS,k
"(0043,GEMS_PARM_01"",9b)",NPW factor,DS,k
"(0043,GEMS_PARM_01"",9b)",NPW factor,UN,k
"(0043,GEMS_PARM_01"",a3)",ASL Contrast technique,CS,d
"(0043,GEMS_PARM_01"",a3)",ASL Contrast technique,UN,d
"(0043,GEMS_PARM_01"",a4)",Detailed text for ASL labeling technique,LO,d
"(0043,GEMS_PARM_01"",a4)",Detailed text for ASL labeling technique,UN,d
"(0043,GEMS_PARM_01"",a5)",Duration of the label or control pulse,IS,d
"(0043,GEMS_PARM_01"",a5)",Duration of the label or control pulse,UN,d
"(0043,GEMS_PARM_01"",a6)",Offset frequency value for FastB1map,UN,d
"(0043,GEMS_PARM_01"",a8)","Dual Drive Mode, Amplitude Attentuation and Phase Offset",DS,k
"(0043,GEMS_PARM_01"",a8)","Dual Drive Mode, Amplitude Attentuation and Phase Offset",UN,k
"(0043,GEMS_PARM_01"",a9)",Unknown,LO,k
"(0043,GEMS_PARM_01"",a9)",Unknown,UN,d
"(0043,GEMS_PARM_01"",aa)",Additional Filtering Parameters,LO,k
"(0043,GEMS_PARM_01"",aa)",Additional Filtering Parameters,UN,k
"(0043,GEMS_PARM_01"",b1)",Excitation Mode,SS,d
"(0043,GEMS_PARM_01"",b1)",Excitation Mode,UN,d
"(0043,GEMS_PARM_01"",b2)",Unknown,LO,d
"(0043,GEMS_PARM_01"",b2)",Unknown,UN,d
"(0043,GEMS_PARM_01"",b3)",Advanced Eddy Correction,DS,d
"(0043,GEMS_PARM_01"",b3)",Advanced Eddy Correction,UN,d
"(0043,GEMS_PARM_01"",b4)",MRF Transmit Gain,SS,d
